"wash 
", |wɑːʃ|,"мытье, стирка, промывка, мыть, мыться, вымыться, стирающийся, нелиняющий","-->>> Go wash your hands.-->>> You wash, I'll wipe.-->>> His hair needs a wash.-->>> You wash and I'll dry.-->>> Will this paint wash off?-->>> Warranted to wash.-->>> The cat washes several times a day-->>> My jeans are in the wash.-->>> I want you to wash my car down.-->>> It's your turn to wash the dishes.-->>> Strip the beds and wash the sheets.-->>> Silk doesn't wash well.-->>> The nurse washed away the blood.-->>> Ray paid some kids to wash the car.-->>> How many plates are there to wash up?-->>> The waves washed against the base of the cliff.-->>> Does this material wash?-->>> That excuse simply won't wash.-->>> The cape is washed by two oceans.-->>> Pure soft water is the truest beauty wash.-->>> The swollen river washed away the footbridge.-->>> This shirt needs washing.-->>> Go wash up before dinner.-->>> The cat washes several times a day.-->>> She was too lazy to wash the dishes.-->>> Please wash your hands before dinner.-->>> Did you wash your hands?-->>> We have to wash the dishes.-->>> Amy washed and went to bed.-->>> Will you wash the breakfast dishes, please?-->>> The sea washed over her.-->>> Waves washed up onto the beach.-->>> Can you wash down the driveway?","-->>> Иди мой руки.-->>> Ты моешь посуду, я буду её вытирать.-->>> Ему нужно помыть голову.-->>> Ты моешь (посуду), а я буду вытирать.-->>> Эта краска смоется?-->>> При стирке не линяет.-->>> Этот кот умывается несколько раз в день.-->>> Мои джинсы — в стирке.-->>> Я хочу, чтобы вы вымыли мою машину.-->>> Твоя очередь мыть посуду.-->>> Сними простыни с кровати и постирай.-->>> Шёлк плохо отстирывается.-->>> Медсестра смыла кровь.-->>> Рэй заплатил каким-то детям, чтобы они помыли машину.-->>> Сколько там немытой посуды?-->>> Волны с шумом бились о подножие утёса.-->>> Эту ткань можно стирать?-->>> Такое оправдание неубедительно.-->>> Этот мыс омывается водами двух океанов.-->>> Чистая мягкая вода - вот самый лучший лосьон.-->>> Вышедшая из берегов река смыла пешеходный мост.-->>> Эта рубашка нуждается в стирке.-->>> Иди помой руки перед ужином.-->>> Кошка умывается несколько раз в день.-->>> Ей было лень мыть посуду.-->>> Пожалуйста, помойте руки перед ужином.-->>> Вы помыли руки?-->>> Мы должны /нам нужно/ помыть посуду.-->>> Эми помылась и легла спать.-->>> Вымой, пожалуйста, посуду после завтрака.",
"bat 
", |bæt|,"летучая мышь, бита, ракетка, гулянка, бить палкой, бить битой, бить дубинкой","-->>> Who's batting?-->>> Pilch scored sixty-one, and brought out his bat.-->>> Japan slipped from past to present without, you might say, batting an eyelid.-->>> A cricket bat has a narrow handle and a broad flat end for hitting.-->>> He had been on a bat, and all on earth that ailed him was that spree.-->>> He was at bat when it happened.-->>> Jones bats first, followed by Martinez.","-->>> Кто отбивает? / Кто на бите? (о бейсболе)-->>> Пилч забил шестьдесят первый мяч и отшвырнул в сторону биту.-->>> Япония сделала скачок из прошлого в настоящее, можно сказать, и глазом не моргнув.-->>> Биты для крикета обладают узкой рукояткой и широким плоским концом для нанесения ударов по мячу.-->>> Он был на вечеринке, и всё, что мучило и томило его в жизни, было это веселье.-->>> Когда это произошло, он находился ""на бите"". (о бейсболе)-->>> Джонс выходит отбивать первым, за ним Мартинес. (о бейсболе)",
"rather 
", |ˈræðər|,"скорее, довольно, вернее, лучше, несколько, предпочтительнее, слегка, охотнее","-->>> It's rather cold.-->>> I would rather play tennis than watch TV.-->>> She is rather ill.-->>> He's a rather nice man. / He's rather a nice man.-->>> He is my sister's friend really, rather than mine.-->>> I rather doubt I'll be able to come to your party.-->>> 'Do you want to come to see me this evening?' 'Rather!'-->>> Rather you than me.-->>> You think she's snobbish? Rather, I'd say she's shy.-->>> I'd rather be in Philadelphia.-->>> I rather regret that I cannot attend.-->>> He didn't call; rather (or instead), he wrote her a letter.-->>> It rather annoyed me that he was late picking me up.-->>> I think the children watch rather too much television.-->>> The movie is a comedy, but rather a dull one.-->>> He's rather good at playing the cello.-->>> Rather than disappoint the children, he did two quick tricks before he left.","-->>> Довольно холодно.-->>> Я бы предпочёл играть в теннис, чем смотреть телевизор.-->>> Она серьёзно больна.-->>> Он весьма приятный человек.-->>> На самом деле, он скорее друг моей сестры, чем мой.-->>> Я немного сомневаюсь, что смогу прийти к тебе на вечеринку.-->>> — Хочешь зайти ко мне вечером? — Да, конечно.-->>> Не дай бог оказаться на твоём месте! (досл. лучше уж ты, чем я!)-->>> Ты считаешь, что она высокомерна? Наоборот, она застенчива.-->>> Я бы предпочёл быть в Филадельфии.-->>> Я весьма сожалею, что не могу присутствовать.-->>> Звонить он не стал. Вместо этого он написал ей письмо.-->>> Меня несколько рассердило, что он поздно меня забрал.-->>> Я думаю, что дети смотрят слишком много телевизора.-->>> Этот фильм — комедия, но довольно скучная.-->>> Он довольно хорошо играет на виолончели.-->>> Чтобы не разочаровывать детей, перед уходом он быстренько показал два фокуса.",
"crowd 
", |kraʊd|,"толпа, народ, множество, масса, давка, толпиться, вытеснять, тесниться, теснить","-->>> It is signed by a crowd of names.-->>> Don't crowd me, I'll pay.-->>> We were standing crowded together before the picture.-->>> George is crowding sixty.-->>> Too much furniture had been crowded into the sale room.-->>> He might pass in the crowd.-->>> We all crowded into her office to sing ""Happy Birthday"".-->>> A crowd gathered around him.-->>> Soldiers fired on the crowd.-->>> A great crowd had gathered.-->>> They had to push through the crowd.-->>> I am suffocated in this crowd.-->>> A hush fell over the crowd.-->>> The crowd was antsy.-->>> The crowd was eager for more.-->>> A whisper ran through the crowd.-->>> The crowd was 10,000 strong.-->>> We squeezed through the crowd.-->>> She was swallowed up in the crowd.-->>> The band rocked the crowd.-->>> The crowd was yelling wildly.-->>> He was swept along by the crowd.-->>> How the crowd loved it!-->>> The crowd hooted its disgust.-->>> I don't train with that crowd.-->>> The crowd swept me to the exit.-->>> The crowd pushed forward.-->>> The crowd surged forwards.-->>> The crowd roared in delight.-->>> He blends in with the crowd.-->>> The crowd was well-behaved.-->>> The crowd roared its approval.-->>> The comedian convulsed the crowd","-->>> Это подписано большим количеством людей.-->>> Я заплачу, только не капай мне на мозги.-->>> Мы стояли перед картиной, тесно прижавшись друг к другу.-->>> Джорджу скоро шестьдесят.-->>> В торговый зал втиснули слишком много мебели.-->>> Он не хуже других.-->>> Мы всей толпой направились в ее кабинет, чтобы спеть ей песню ""С днем рожденья тебя"".-->>> Вокруг него собралась толпа.-->>> Солдаты открыли огонь по толпе.-->>> Собралась огромная толпа.-->>> Им пришлось протискиваться через толпу.-->>> Я задыхаюсь в этой толпе.-->>> Над толпой воцарилась тишина. / Толпа затихла.-->>> Толпа нервничала.-->>> Толпа жаждала большего.-->>> По толпе пробежал шёпот.-->>> В толпе было десять тысяч человек.-->>> Мы протиснулись сквозь толпу.-->>> Она затерялась в толпе.-->>> Группа поставила толпу на уши.-->>> Толпа бешено ревела. / Толпа неистово кричала.-->>> Толпа увлекла его за собой.-->>> Как же толпе это нравилось!-->>> Толпа гудела, выражая своё недовольство.-->>> Я не имею никаких отношений с этой толпой-->>> Толпа вынесла меня к выходу.-->>> Толпа сильно напирала.-->>> Толпа устремилась вперёд.-->>> Толпа взревела от восторга.-->>> Он смешивается с толпой.",
"corn 
", |kɔːrn|,"кукуруза, зерно, мозоль, кукурузный, зерновой, зернить, гранулировать","-->>> Corn doesn't grow here.-->>> The corn is ground into meal.-->>> I planted corn this year.-->>> We had corn on the cob.-->>> We seeded the field with corn.-->>> All our chickens are fed on corn.-->>> Every year we sow corn.-->>> The planting of corn is hard work.-->>> The ground was dry, far too dry for growing corn.-->>> The corn shelled.-->>> Two chicken dinners with corn to go.-->>> We had enormous harvests of corn this year.-->>> Parched corn was a staple of the Indian diet.-->>> She used a knife to cut the corn from the cob.-->>> A plain covered with corn, grass, or plantations.-->>> ...she loves eating corn fritters with maple syrup...-->>> In the state of Iowa, it's been a bumper year for corn.-->>> A part of the crop of corn was good, but the heft of it was bad.-->>> Farmers sowed the fields with corn.-->>> The lack of rain has hurt the corn crop.-->>> The corn smutted and could not be eaten.-->>> This year's crop yielded 1,000 bushels of corn.-->>> She instructed the peasants in the plantation of corn.-->>> They lightened the ship by dumping the corn in the sea.-->>> Corn syrup can be used to moisten and flavor baked foods.-->>> Their irrigation system channels water to the corn fields.-->>> Hulled corn - soaked in lye, then cooked; hominy is like this.-->>> He ridged his corn-->>> Alfalfa and corn are planted in rotation.-->>> Steam the corn until it can easily be pierced with a fork.","-->>> Кукуруза здесь не растёт.-->>> Зерно перемалывается в муку.-->>> В этом году я посадил кукурузу.-->>> Мы ели кукурузу на початках.-->>> Мы засеяли поле кукурузой.-->>> Всех своих кур мы кормим кукурузой.-->>> Каждый год мы сеем хлеб.-->>> Посадка зерновых — это тяжёлый труд.-->>> Почва была сухой — слишком сухой для выращивания кукурузы.-->>> Кукуруза осыпалась.-->>> Две порции курицы с кукурузой с собой /на вынос/.-->>> В этом году у нас были огромные урожаи зерновых.-->>> Слегка обжаренные зёрна были одним из основных продуктов рациона индийцев.-->>> Зерно она срезала с початка ножом.-->>> Равнина, покрытая зерновыми, травой или лесонасаждениями.-->>> ...она любит есть кукурузные оладьи с кленовым сиропом...-->>> В штате Айова в этом году невиданный урожай кукурузы.-->>> Некоторая часть урожая зерновых была хорошей, но в основном урожай был плохой.-->>> Фермеры /крестьяне/ засеяли поля зерном.-->>> Отсутствие дождя повредило урожаю зерновых.-->>> Зерно заражено головнёй, и непригодно в пищу.-->>> В этом году урожай составил тысячу бушелей зерна.-->>> Она давала наставления крестьянам о том, как нужно высаживать зерновые.-->>> Они облегчили судно, выбросив за борт зерно.-->>> Кукурузный сироп можно использовать для того, чтобы увлажнять и придавать вкус запечённой еде.-->>> Их ирригационная система перенаправляет воду на кукурузные поля.-->>> Хомини - это лущеная кукуруза, вызоленная, затем сваренная.",
"compare 
", |kəmˈper|,"сравнение, сравниться, сравнивать, сопоставлять","-->>> I compared several bicycles before buying one.-->>> John compared his haircut to his friend's.-->>> The writer was compared to Shakespeare.-->>> It is unfair of a man to compare his wife with his mother.-->>> This car does not compare with our line of Mercedes.-->>> The remake was OK but it cannot compare with the original.-->>> The rides at the fair just can't compare with the rides at Disneyland.-->>> How does life in Britain compare with life in the States?-->>> I can compare her poetry to the greatest poems of the present century.-->>> It is always interesting to compare old prints of the dictionary with the new ones.-->>> We can start by comparing the work of the historian with the work of the politician.-->>> We compared notes after we had both seen the movie.-->>> We can compare the Han dynasty to the Romans.-->>> The singer's voice has been compared to that of Elvis.-->>> The quality of English wines can now compare with wines from Germany.-->>> Leading scientists got together in Paris to compare notes on current research.-->>> Davies' style of writing has been compared to Dickens'.-->>> Compare and contrast the main characters of these two novels.-->>> You're trying to compare very unlike things — like those proverbial apples and oranges.-->>> We each did the homework assignment, then compared answers.-->>> The report compares the different types of home computer available.-->>> The imported fabric is 30% cheaper and compares favourably (=is as good) in quality.-->>> The police compared the suspect's fingerprints with those found at the crime scene.-->>> You're not talking about like things when you compare football and golf.-->>> The plan is to standardize the test for reading comprehension so that we can see how students across the state compare.-->>> ...you're not talking about like things when you compare football and golf...","-->>> Я сравнил несколько велосипедов, прежде чем купить один из них.-->>> Джон сравнил свою стрижку со стрижкой друга.-->>> Этого писателя сравнивали с самим Шекспиром.-->>> Мужчина не должен сравнивать жену со своей матерью.-->>> Этот автомобиль не сравнить с нашей линейкой Mercedes.-->>> Римейк получился неплохой, но он не сравнится с оригинальным фильмом.-->>> Аттракционы на ярмарке едва ли можно сравнить с аттракционами в Диснейленде.-->>> Как жизнь в Великобритании можно сравнить с жизнью в Штатах?-->>> Её стихи, как мне кажется, можно поставить наравне с величайшими стихами нашего века.-->>> Всегда интересно сравнить старые издания словаря с новыми.-->>> Для начала можно сравнить труд историка и труд политика.-->>> Мы обменялись впечатлениями после того, как оба посмотрели этот фильм.-->>> Династию Хань можно сравнить с римлянами.-->>> Голос этого певца сравнивали с голосом Элвиса.-->>> Качество английского вина теперь можно сравнить с винами из Германии.-->>> Ведущие учёные собрались в Париже, чтобы обменяться мнениями о текущих исследованиях.-->>> Стиль письма Дэвиса сравнивают со стилем Диккенса.-->>> Сравните и противопоставьте главных героев этих двух романов.-->>> Вы пытаетесь сравнивать очень непохожие вещи, как те пресловутые яблоки с апельсинами.-->>> Каждый из нас сделал домашнее задание, а затем мы сравнили ответы.-->>> В отчёте сравниваются различные виды домашних компьютеров, имеющихся в продаже.-->>> Импортная ткань на тридцать процентов дешевле и выгодно отличается (т.е. не хуже) качеством.-->>> Полицейские сравнили отпечатки пальцев подозреваемого с найденными на месте преступления.-->>> Вы не говорите о подобных вещах, когда сравниваете футбол и гольф.-->>> Планируется стандартизация теста на понимание прочитанного, чтобы мы могли видеть, как справляются с ним студенты из разных частей штата в сравнении друг с другом.",
"poem 
", |ˈpəʊəm|,"поэма, стихотворение, что-либо прекрасное, что-либо поэтичное","-->>> She composed a poem.-->>> He read the poem aloud.-->>> She knew the poem by heart.-->>> I decided to write a poem about how I felt.-->>> We dissected the poem in class.-->>> This poem is ascribed to Schiller.-->>> The poem alternates fear and hope.-->>> He recited the poem in a solemn voice.-->>> The poem is a lament for a lost love.-->>> Joanne, would you read the poem aloud?-->>> The poet symbolizes love in this poem.-->>> He ran off the poem like a machinegun.-->>> The poem is an evocation of lost love.-->>> I can fling off a poem in half an hour.-->>> He recited the poem with great feeling.-->>> I can knock off a poem in half an hour.-->>> Read them a snippet of his latest poem.-->>> Tasso had been working at his epic poem.-->>> I've got this poem off by heart already.-->>> For me, the poem has an elusive quality.-->>> The poem is filled with phallic imagery.-->>> The tomb was inscribed with a short poem.-->>> He proclaimed his love for her in a poem.-->>> She rendered the French poem into English.-->>> The editor added the argument to the poem.-->>> I can't make out the meaning of this poem.-->>> This poem is titled, “An Ode to My Mother”.-->>> He could not touch the meaning of the poem.-->>> No one ever claimed authorship for the poem.-->>> I have the whole poem off (by heart) already.-->>> He wrote a poem about his parents.-->>> Many of the words in the poem are nonsense.-->>> Meaning resides within the text of the poem.","-->>> Она сочинила стихотворение.-->>> Он прочитал стихотворение вслух.-->>> Она выучила это стихотворение наизусть.-->>> Я решил написать стихотворение о том, как я себя чувствовал.-->>> Мы разобрали это стихотворение в классе.-->>> Это стихотворение приписывают Шиллеру.-->>> В стихотворении чередуются страх и надежда.-->>> Он торжественно продекламировал стихотворение.-->>> Это стихотворение представляет собой плач по утраченной любви.-->>> Джоан, прочти, пожалуйста, стихотворение вслух.-->>> В этом стихотворении поэт символически изображает любовь.-->>> Он отбарабанил стихотворение как пулемёт.-->>> Это стихотворение представляет собой воспоминание о потерянной любви.-->>> Я за полчаса могу написать стихотворение.-->>> Он продекламировал это стихотворение с большим чувством.-->>> Я могу накатать стишок за полчаса.-->>> Прочти им отрывок из его последней поэмы.-->>> Тассо работал над своей эпической поэмой.-->>> Я уже выучил это стихотворение наизусть.-->>> Для меня в этом стихотворении существует некое неуловимое качество.-->>> Стихотворение изобилует фаллическими образами.-->>> На надгробии было начертано короткое стихотворение.-->>> О своей любви к ней он возвестил в стихотворении.-->>> Она перевела это французское стихотворение на английский язык.-->>> Редактор добавил к поэме её краткое содержание.-->>> Я не могу понять смысла этого стихотворения.-->>> Это стихотворение называется “Ода моей матери”.-->>> Ему не удалось постичь смысл этого стихотворения.-->>> Никто никогда не претендовал на авторство этого стихотворения.-->>> Я уже выучил все стихотворение наизусть.",
"string 
", |ˈstrɪŋ|,"строка, струна, ряд, шнурок, струнный, нанизывать, натягивать","-->>> She tied a string around the boxes.-->>> Her key hung on a string around her neck.-->>> This string is all in a tangle.-->>> Susie has her mother on a string.-->>> The pile of newspapers was bound with string.-->>> They strung wires from tree to tree.-->>> We strung popcorn garlands for the Christmas tree.-->>> He dangled a piece of string in front of the cat.-->>> I need a piece of string to tie this package.-->>> He hanged himself with a guitar string.-->>> The jewels are strung together on a fine silver chain.-->>> She owns a string of health clubs.-->>> He tied the packages together with string.-->>> 'How long will it take to finish the project?' 'How long is a piece of string?'-->>> The girl was threading beads on a string.-->>> She let loose a string of four-letter words.-->>> Christmas lights were strung from one end of Main Street to the other.-->>> The country's economic troubles are rooted in a string of global crises.-->>> Her boyfriend's a real string bean.-->>> I snipped the string and untied the parcel.-->>> A long string of forenames was given to the latest addition to the royal family.-->>> Coil the end of the string round your finger, so that the toy plane can't get loose.-->>> The child drew glass beads on a string.-->>> I'll string along with someone who's driving into the next town.-->>> On the string at the half, third, fourth or other aliquot points.-->>> He pulled the drawstring and closed the bag.-->>> As the site of a string of failed businesses, the building definitely had bad karma.-->>> The model was held together with string.-->>> He got a bright red top and string for his birthday.-->>> His trousers were held up with a piece of string.-->>> He twanged the guitar string-->>> Don't untune that string!-->>> She wore a string of pearls.","-->>> Она обвязала коробки бечёвкой.-->>> Её ключ висел на шнурке у неё на шее.-->>> Эта верёвка вся перепуталась.-->>> Сьюзи вертела своей матерью, как хотела. / Сьюзи вила из своей матери верёвки.-->>> Стопка газет была обвязана бечёвкой.-->>> Они натянули между деревьями провода.-->>> Мы сделали из попкорна гирлянды на ёлку.-->>> Он дразнил кота /играл с котом/ обрывком верёвки.-->>> Мне нужен кусок верёвки, чтобы связать этот пакет.-->>> Он повесился на гитарной струне.-->>> Драгоценные камни нанизаны на красивую серебряную цепочку.-->>> Ей принадлежит ряд фитнес-клубов.-->>> Он связал пакеты вместе верёвкой.-->>> — Сколько времени понадобится, чтобы закончить проект? — Да кто его знает.-->>> Девушка нанизывала бусы на нитку.-->>> Она разразилась нецензурной тирадой.-->>> По всей длине Мэйн-стрит были натянуты рождественские огни.-->>> Экономические проблемы этой страны коренятся в серии глобальных кризисов.-->>> Её бойфренд /парень/ — высокий и худой как жердь.-->>> Я разрезал верёвку и развязал пакет.-->>> Последнему отпрыску королевской семьи дали длинное и сложное имя.-->>> Намотай верёвку на палец, чтобы твой самолётик не улетел.-->>> Ребенок нанизал стеклянные бусины на нитку.-->>> Я поеду с кем-нибудь, кто едет в соседний город.-->>> В половине, трети, четверти струны или других кратных точках.-->>> Потянув за шнурок, он закрыл сумку.-->>> Поскольку именно в этом здании располагались представительства ряда обанкротившихся фирм, у него определённо плохая карма.-->>> Модель была скреплена с помощью нитки.-->>> На день рождения ему подарили ярко-красный волчок и верёвочку.-->>> Штаны держались на нём при помощи верёвки.",
"bell 
", |bel|,"колокол, звонок, колокольчик, колпак, мычать, кричать","-->>> You can go when the bell rings.-->>> The bell called to dinner.-->>> For whom the bell tolls-->>> The big bell bonged.-->>> He tinkled a small bell.-->>> The bell sounded for dinner.-->>> The great bell fetches us in.-->>> Stop writing when the bell rings.-->>> The bell rang for the end of break.-->>> Pull at that bell rope, and a servant will come.-->>> The loud bell on the clock broke in upon his dreams.-->>> The bell has rung — stop writing now.-->>> She heard the distant toll of church bells.-->>> She walked up the path and rang the door bell.-->>> I must give Vicky a bell later.-->>> The bell rang again insistently.-->>> He must bell the tubes out a little.-->>> The bell cracked and had to be recast-->>> He raised the hammer and hit the bell.-->>> The bell signaled that school was over.-->>> At the specified time, we rang the bell.-->>> A ring at the bell called him downstairs.-->>> They rang the bell and ran like the devil.-->>> A bell goes to mark the end of each class.-->>> The bell is massive, weighing over 40 tons.-->>> In a cowslip's bell I lie. (W. Shakespeare)-->>> He climbed the wooden steps and rang the bell.-->>> The bell tower was added to the church in 1848.-->>> I must ring the bell, I want off at the next stop.-->>> He just knew the bell of the church from the organ.-->>> Last weekend we scrimmaged against Bell High.-->>> The dog responded to the stimulus of the ringing bell.-->>> For years Bell Telephone had a monopoly on telephone services in the US.","-->>> Когда прозвенит звонок, можете идти.-->>> Позвонили к обеду.-->>> По ком звонит колокол-->>> Огромный колокол издал протяжный низкий звук.-->>> Он позвонил в колокольчик.-->>> Прозвучал звонок к ужину.-->>> Звон колокола приглашает нас войти.-->>> Прекращайте писать, как только прозвенит звонок.-->>> Прозвенел звонок, означавший конец перерыва.-->>> Дёрните за эту веревку - и придёт слуга.-->>> Громкий звон часов прервал его сон.-->>> Звонок прозвенел — закончили писать!-->>> Она услышала отдалённый звон церковных колоколов.-->>> Она прошла по дорожке (к дому) и позвонила в звонок.-->>> Непременно надо будет позвонить Вики. (брит. разг.)-->>> Звонок настойчиво раздался вновь.-->>> Надо, чтобы он немного расширил концы труб.-->>> Колокол треснул, и его пришлось переделывать.-->>> Он поднял молоток и ударил в колокол.-->>> Прозвучавший звонок означал, что занятия окончены.-->>> В указанное время мы позвонили в колокольчик.-->>> Звук дверного колокольчика заставил его спуститься вниз.-->>> Они позвонили в дверь и дали дёру, что есть сил.-->>> Конец каждого урока отмечается звонком.-->>> Колокол этот массивный, весом более сорока тонн.-->>> И постель моя мягка / В желтом венчике цветка. (пер. О. Сороки)-->>> Он поднялся по деревянным ступенькам и позвонил в колокольчик.-->>> Колокольня была добавлена к церкви в 1848 году.-->>> Мне нужно дать сигнал водителю: я хочу выйти на следующей остановке.-->>> Он мог разве что отличить церковный колокол от органа.",
"depend 
", |dɪˈpend|,"зависеть, полагаться, рассчитывать, находиться на иждивении","-->>> I knew I could depend on you.-->>> It (all) depends.-->>> That depends-->>> Whether the game will be played depends on the weather.-->>> His decision will depend on how soon he meets the committee.-->>> ...I know I can always depend on you for help when I really need it....-->>> The poorer countries depend on aid from richer nations.-->>> Animals depend on plant material for food.-->>> In the dark he had to depend on touch and on his senses of smell and hearing.-->>> The amount of sugar you add will depend on personal preference.-->>> Its success will depend to a large extent on local attitudes.-->>> At this stage, children move further away from the influence of their parents, and depend more on their friends.-->>> Ministers depend on civil servants for expert advice.-->>> Your pension will depend on your length of employment.-->>> Whether or not we play baseball will depend on how much rain we get.-->>> The nature of the tasks to which you are assigned will depend on your capabilities.-->>> The sensitiveness of Mimosa leaves does not depend on a change of growth.-->>> Whether or not you qualify for a loan will depend on your financial circumstances.-->>> The refugees depend on foreign aid for their survival.-->>> When the chips are down, you've only got yourself to depend on.-->>> ...the studio executives depend on endless memoranda to keep track of what's going on at a movie shot on location...","-->>> Я знал(а), что могу на вас положиться.-->>> Как сказать!, Поживем - увидим.-->>> Как сказать-->>> Состоится ли игра, зависит от погоды.-->>> Его решение зависит от того, как скоро он встретится с членами комитета.-->>> ...я знаю, что всегда могу рассчитывать на твою помощь, когда я действительно в ней нуждаюсь....-->>> Более бедные страны зависят от помощи более богатых стран.-->>> Животные зависят от растительной пищи.-->>> В темноте ему пришлось полагаться на осязание, обоняние и слух.-->>> Количество сахара, который вы добавляете, будет зависеть от личных предпочтений.-->>> В большой степени его успех будет зависеть от отношения местного населения.-->>> На этом этапе дети всё дальше отходят от влияния своих родителей и всё больше полагаются на своих друзей.-->>> Министры полагаются на экспертные заключения государственных служащих.-->>> Ваша пенсия будет зависеть от трудового стажа.-->>> То, сыграем мы в бейсбол или нет, будет зависеть от того, сколько у нас пройдёт дождей.-->>> Характер задач, которые перед вами поставят, будет зависеть от ваших возможностей.-->>> Чувствительность листьев мимозы не зависит от изменения роста.-->>> Предоставление вам права на получение кредита будет зависеть от ваших финансовых обстоятельств.-->>> Выживание беженцев зависит от иностранной гуманитарной помощи.",
"meat 
", |miːt|,"мясо, пища, мякоть, еда, суть, содержание, ядро, пища для размышления",-->>> The meat is a bit off.-->>> The meat cuts easily.-->>> Cut the fat off the meat.-->>> The meat is tender and juicy.-->>> The meat swims in gravy.-->>> The restaurant serves a variety of meats.-->>> Meat shrinks as it cooks.-->>> Red meat is a rich source of iron.-->>> Cut the meat into small cubes.-->>> Check to see if the meat is done.-->>> Brown the meat in the pan.-->>> He allowed himself no meat.-->>> Carve the meat into slices.-->>> The meat goes bad / spoils.-->>> I like my meat very well done.-->>> Meat will keep in the cellar.-->>> First brown the meat in a pan.-->>> The cost of meat finally fell.-->>> The meat was burned to a crisp.-->>> Chop the meat into small cubes.-->>> The meat of the sheep is mutton.-->>> Transfer the meat to warm plates.-->>> Do you think the meat's gone off?-->>> Skewer the meat for the BBQ.-->>> The meat still needs to stew.-->>> The meat of a deer is venison.-->>> All meat is sold less the bone.-->>> Cut any excess fat from the meat.-->>> The meat was roasting in the oven.-->>> That meat smells a bit iffy to me.-->>> The meat was marbled with fat.-->>> There's no meat to their arguments.-->>> All the meat is imported from France.,"-->>> Мясо не совсем свежее.-->>> Это мясо легко режется.-->>> Срежьте с мяса жир.-->>> Это мясо нежное и сочное.-->>> Мясо залито подливкой.-->>> В ресторане подают разнообразные мясные блюда.-->>> Мясо уменьшается (в объеме) во время готовки.-->>> Красное мясо является богатым источником железа.-->>> Нарежьте мясо мелкими кубиками.-->>> Проверьте, готово ли мясо.-->>> Подрумяньте мясо на сковороде.-->>> Он не позволял себе мяса.-->>> Нарежьте мясо на кусочки.-->>> Мясо портится.-->>> Я люблю, чтобы мясо было хорошо прожарено.-->>> В погребе мясо не испортится.-->>> Сперва подрумяньте мясо на сковороде.-->>> Цены на мясо наконец-то упали.-->>> Мясо очень сильно подгорело.-->>> Порежьте мясо небольшими кубиками.-->>> Мясо овцы - баранина.-->>> Переложите мясо на горячие тарелки.-->>> Думаешь, мясо уже испортилось?-->>> Насадите /нанижите/ на шампур /вертел/ мясо для барбекю.-->>> Мясо ещё нужно дотушить.-->>> Мясо оленя называется олениной.-->>> Всё мясо продаётся без костей.-->>> Срежьте с мяса весь лишний жир.-->>> В духовке жарилось мясо.-->>> Мне кажется, то мясо немного сомнительно пахнет.",
